Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
6pcs5in-i-ski-like-a-girl-try-to-keep-up-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/7hszdkb6/SKU20240412-063802-I-SKI-LIKE-A-GIRL-TRY-TO-KEEP-UP-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-big-books-and-i-cannot-lie-bumper-sticker,6pcs(5IN) I Like Big Books and I Cannot Lie Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063803,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/FHjRJvmL/SKU20240412-063803-I-LIKE-BIG-BOOKS-AND-I-CANNOT-LIE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-like-big-books-and-i-cannot-lie-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/G2RShkKD/SKU20240412-063803-I-LIKE-BIG-BOOKS-AND-I-CANNOT-LIE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-big-books-and-i-cannot-lie-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/HLgtQTMD/SKU20240412-063803-I-LIKE-BIG-BOOKS-AND-I-CANNOT-LIE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-think-like-a-proton-be-positive-bumper-sticker,6pcs(5IN) Think Like A Proton Be Positive Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063804,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/fW9vyHk0/SKU20240412-063804-THINK-LIKE-A-PROTON-BE-POSITIVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-think-like-a-proton-be-positive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/qvfSghkp/SKU20240412-063804-THINK-LIKE-A-PROTON-BE-POSITIVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-think-like-a-proton-be-positive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Wpww0d62/SKU20240412-063804-THINK-LIKE-A-PROTON-BE-POSITIVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-my-books-spicy-and-my-coffee-icy-bumper-sticker,6pcs(5IN) I Like My Books Spicy and My Coffee ICY Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063805,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/RhYFw1gs/SKU20240412-063805-I-LIKE-MY-BOOKS-SPICY-AND-MY-COFFEE-ICY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-like-my-books-spicy-and-my-coffee-icy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/G3DhfDSC/SKU20240412-063805-I-LIKE-MY-BOOKS-SPICY-AND-MY-COFFEE-ICY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-my-books-spicy-and-my-coffee-icy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Vk6xxQLC/SKU20240412-063805-I-LIKE-MY-BOOKS-SPICY-AND-MY-COFFEE-ICY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-you-smell-like-drama-and-a-headache-please-get-away-from-me-bumper-sticker,6pcs(5IN) You Smell Like Drama and a Headache Please Get Away from Me Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063806,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/hjbZJptn/SKU20240412-063806-YOU-SMELL-LIKE-DRAMA-AND-A-HEADACHE-PLEASE-GET-AWAY-FROM-ME-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-you-smell-like-drama-and-a-headache-please-get-away-from-me-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/sfMwCjpy/SKU20240412-063806-YOU-SMELL-LIKE-DRAMA-AND-A-HEADACHE-PLEASE-GET-AWAY-FROM-ME-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-you-smell-like-drama-and-a-headache-please-get-away-from-me-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/59zLm6BH/SKU20240412-063806-YOU-SMELL-LIKE-DRAMA-AND-A-HEADACHE-PLEASE-GET-AWAY-FROM-ME-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-this-too-shall-pass-it-might-pass-like-a-kidney-stone-but-it-will-pass-bumper-sticker,6pcs(5IN) This Too Shall Pass. It Might Pass Like a Kidney Stone but it Will Pass Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063807,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/63nqC4kt/SKU20240412-063807-THIS-TOO-SHALL-PASS-IT-MIGHT-PASS-LIKE-A-KIDNEY-STONE-BUT-IT-WILL-PASS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-this-too-shall-pass-it-might-pass-like-a-kidney-stone-but-it-will-pass-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/MKTxSj9H/SKU20240412-063807-THIS-TOO-SHALL-PASS-IT-MIGHT-PASS-LIKE-A-KIDNEY-STONE-BUT-IT-WILL-PASS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-this-too-shall-pass-it-might-pass-like-a-kidney-stone-but-it-will-pass-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/PqK2TN3f/SKU20240412-063807-THIS-TOO-SHALL-PASS-IT-MIGHT-PASS-LIKE-A-KIDNEY-STONE-BUT-IT-WILL-PASS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-look-like-a-beauty-lift-like-a-beast-bumper-sticker,6pcs(5IN) Look Like A Beauty Lift Like A Beast Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063808,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/jS34FBLC/SKU20240412-063808-LOOK-LIKE-A-BEAUTY-LIFT-LIKE-A-BEAST-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-look-like-a-beauty-lift-like-a-beast-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/wMBBZ4tT/SKU20240412-063808-LOOK-LIKE-A-BEAUTY-LIFT-LIKE-A-BEAST-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-look-like-a-beauty-lift-like-a-beast-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/mk0GjmCn/SKU20240412-063808-LOOK-LIKE-A-BEAUTY-LIFT-LIKE-A-BEAST-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-run-like-a-herd-of-turtles-through-peanut-butter-but-i-run-bumper-sticker,6pcs(5IN) I Run Like A Herd Of Turtles Through Peanut Butter But I Run! Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063809,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/bY2YDnQ5/SKU20240412-063809-I-RUN-LIKE-A-HERD-OF-TURTLES-THROUGH-PEANUT-BUTTER-BUT-I-RUN-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-run-like-a-herd-of-turtles-through-peanut-butter-but-i-run-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/CxJnP8rN/SKU20240412-063809-I-RUN-LIKE-A-HERD-OF-TURTLES-THROUGH-PEANUT-BUTTER-BUT-I-RUN-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-run-like-a-herd-of-turtles-through-peanut-butter-but-i-run-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/SRjgRq20/SKU20240412-063809-I-RUN-LIKE-A-HERD-OF-TURTLES-THROUGH-PEANUT-BUTTER-BUT-I-RUN-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-pop-it-like-its-hot-bumper-sticker,6pcs(5IN) Pop It Like Its Hot Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063810,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/CMNZLkSV/SKU20240412-063810-POP-IT-LIKE-ITS-HOT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-pop-it-like-its-hot-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/HkBDrWjn/SKU20240412-063810-POP-IT-LIKE-ITS-HOT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-pop-it-like-its-hot-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/MHdbyLB7/SKU20240412-063810-POP-IT-LIKE-ITS-HOT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-dogs-coffee-and-maybe-3-people-bumper-sticker,6pcs(5IN) I Like Dogs Coffee And Maybe 3 People Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063811,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/HsNbdX9k/SKU20240412-063811-I-LIKE-DOGS-COFFEE-AND-MAYBE-3-PEOPLE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-like-dogs-coffee-and-maybe-3-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ncfCk227/SKU20240412-063811-I-LIKE-DOGS-COFFEE-AND-MAYBE-3-PEOPLE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-dogs-coffee-and-maybe-3-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/WpF9BGZX/SKU20240412-063811-I-LIKE-DOGS-COFFEE-AND-MAYBE-3-PEOPLE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-guinea-pigs-are-like-potato-chips-you-cant-just-have-one-bumper-sticker,6pcs(5IN) Guinea Pigs are Like Potato Chips You can't just have one Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063812,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/Kzn1TpV0/SKU20240412-063812-GUINEA-PIGS-ARE-LIKE-POTATO-CHIPS-YOU-CANT-JUST-HAVE-ONE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-guinea-pigs-are-like-potato-chips-you-cant-just-have-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/PJVTvmt6/SKU20240412-063812-GUINEA-PIGS-ARE-LIKE-POTATO-CHIPS-YOU-CANT-JUST-HAVE-ONE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-guinea-pigs-are-like-potato-chips-you-cant-just-have-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/nhJpjcZf/SKU20240412-063812-GUINEA-PIGS-ARE-LIKE-POTATO-CHIPS-YOU-CANT-JUST-HAVE-ONE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-climb-like-a-girl-bumper-sticker,6pcs(5IN) Climb Like a Girl Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063813,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/Pq06JNsm/SKU20240412-063813-CLIMB-LIKE-A-GIRL-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-climb-like-a-girl-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ZnsvYBXm/SKU20240412-063813-CLIMB-LIKE-A-GIRL-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-climb-like-a-girl-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/V6VzdqsK/SKU20240412-063813-CLIMB-LIKE-A-GIRL-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-what-i-like-about-people-their-dogs-bumper-sticker,6pcs(5IN) What I Like About People? Their Dogs. Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063814,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/zXSXkRxG/SKU20240412-063814-WHAT-I-LIKE-ABOUT-PEOPLE-THEIR-DOGS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-what-i-like-about-people-their-dogs-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/bJQKj1DG/SKU20240412-063814-WHAT-I-LIKE-ABOUT-PEOPLE-THEIR-DOGS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-what-i-like-about-people-their-dogs-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/L55BVppH/SKU20240412-063814-WHAT-I-LIKE-ABOUT-PEOPLE-THEIR-DOGS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-aint-no-hood-like-motherhood-bumper-sticker,6pcs(5IN) Ain't No Hood Like Motherhood Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063815,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/t70ZVQRv/SKU20240412-063815-AINT-NO-HOOD-LIKE-MOTHERHOOD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-aint-no-hood-like-motherhood-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/tTZF1ztT/SKU20240412-063815-AINT-NO-HOOD-LIKE-MOTHERHOOD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-aint-no-hood-like-motherhood-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/P5JJr5Mf/SKU20240412-063815-AINT-NO-HOOD-LIKE-MOTHERHOOD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-being-an-adult-is-like-the-dumbest-thing-ive-ever-done-bumper-sticker,6pcs(5IN) Being an Adult is Like The Dumbest Thing I've Ever Done Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063816,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/Jh39fbBs/SKU20240412-063816-BEING-AN-ADULT-IS-LIKE-THE-DUMBEST-THING-IVE-EVER-DONE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-being-an-adult-is-like-the-dumbest-thing-ive-ever-done-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/cJ6FmwBq/SKU20240412-063816-BEING-AN-ADULT-IS-LIKE-THE-DUMBEST-THING-IVE-EVER-DONE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-being-an-adult-is-like-the-dumbest-thing-ive-ever-done-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/cC1gRMfw/SKU20240412-063816-BEING-AN-ADULT-IS-LIKE-THE-DUMBEST-THING-IVE-EVER-DONE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-you-know-what-that-sounds-like-not-my-problem-bumper-sticker,6pcs(5IN) You Know What That Sounds Like Not My Problem Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063817,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/28ZmHLTZ/SKU20240412-063817-YOU-KNOW-WHAT-THAT-SOUNDS-LIKE-NOT-MY-PROBLEM-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-you-know-what-that-sounds-like-not-my-problem-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kXQMJt8d/SKU20240412-063817-YOU-KNOW-WHAT-THAT-SOUNDS-LIKE-NOT-MY-PROBLEM-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-you-know-what-that-sounds-like-not-my-problem-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/3wPz0t5f/SKU20240412-063817-YOU-KNOW-WHAT-THAT-SOUNDS-LIKE-NOT-MY-PROBLEM-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-to-lift-weights-and-eat-peanut-bumper-sticker,6pcs(5IN) I Like To Lift Weights And Eat Peanut Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063818,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/HnS2XL8W/SKU20240412-063818-I-LIKE-TO-LIFT-WEIGHTS-AND-EAT-PEANUT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-like-to-lift-weights-and-eat-peanut-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/jSyfr5qW/SKU20240412-063818-I-LIKE-TO-LIFT-WEIGHTS-AND-EAT-PEANUT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-to-lift-weights-and-eat-peanut-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Jh6ZpF4K/SKU20240412-063818-I-LIKE-TO-LIFT-WEIGHTS-AND-EAT-PEANUT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-kick-like-a-girl--need-a-lesson-bumper-sticker,6pcs(5IN) Kick Like A Girl - Need A Lesson Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063819,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/CK3LMCvS/SKU20240412-063819-KICK-LIKE-A-GIRL-NEED-A-LESSON-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-kick-like-a-girl--need-a-lesson-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/5NycGY33/SKU20240412-063819-KICK-LIKE-A-GIRL-NEED-A-LESSON-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-kick-like-a-girl--need-a-lesson-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/tTcd4MK7/SKU20240412-063819-KICK-LIKE-A-GIRL-NEED-A-LESSON-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-my-motorcycle-my-dog--maybe-3-people-bumper-sticker,6pcs(5IN) I Like My Motorcycle My Dog & Maybe 3 People Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063821,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/ZKH890t1/SKU20240412-063821-I-LIKE-MY-MOTORCYCLE-MY-DOG-MAYBE-3-PEOPLE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-like-my-motorcycle-my-dog--maybe-3-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/sDHBdWRD/SKU20240412-063821-I-LIKE-MY-MOTORCYCLE-MY-DOG-MAYBE-3-PEOPLE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-like-my-motorcycle-my-dog--maybe-3-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/90rhGrgJ/SKU20240412-063821-I-LIKE-MY-MOTORCYCLE-MY-DOG-MAYBE-3-PEOPLE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-havent-been-everywhere-but-its-on-my-list-bumper-sticker,6pcs(5IN) I Haven't Been Everywhere But It's On My List Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_063822,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/FKHN9WbM/SKU20240412-063822-I-HAVENT-BEEN-EVERYWHERE-BUT-ITS-ON-MY-LIST-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-havent-been-everywhere-but-its-on-my-list-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/HkWf5JJ5/SKU20240412-063822-I-HAVENT-BEEN-EVERYWHERE-BUT-ITS-ON-MY-LIST-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
