Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
6pcs5in-i-have-the-power-of-god-and-anime-on-my-side-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/50HJSmP6/SKU20240413-063705-I-HAVE-THE-POWER-OF-GOD-AND-ANIME-ON-MY-SIDE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-have-the-power-of-god-and-anime-on-my-side-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/9fRgxNh5/SKU20240413-063705-I-HAVE-THE-POWER-OF-GOD-AND-ANIME-ON-MY-SIDE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-honk-if-a-kid-fallls-out-bumper-sticker,6pcs(5IN) HONK If A Kid Fallls out Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063706,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/6Qrn5dV4/SKU20240413-063706-HONK-IF-A-KID-FALLLS-OUT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-honk-if-a-kid-fallls-out-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/C1dh60KM/SKU20240413-063706-HONK-IF-A-KID-FALLLS-OUT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-honk-if-a-kid-fallls-out-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/WzG10n30/SKU20240413-063706-HONK-IF-A-KID-FALLLS-OUT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-may-get-lost-but-i-never-get-stuck-bumper-sticker,6pcs(5IN) I May Get Lost but I Never Get Stuck Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063707,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/nhCtJ2JT/SKU20240413-063707-I-MAY-GET-LOST-BUT-I-NEVER-GET-STUCK-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-may-get-lost-but-i-never-get-stuck-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/YS6DKLhb/SKU20240413-063707-I-MAY-GET-LOST-BUT-I-NEVER-GET-STUCK-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-may-get-lost-but-i-never-get-stuck-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/QdtT1FLV/SKU20240413-063707-I-MAY-GET-LOST-BUT-I-NEVER-GET-STUCK-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-with-god-all-things-are-possible-bumper-sticker,6pcs(5IN) with GOD All Things are Possible Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063708,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/RFXm7ZxV/SKU20240413-063708-WITH-GOD-ALL-THINGS-ARE-POSSIBLE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-with-god-all-things-are-possible-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/vH9QjMWX/SKU20240413-063708-WITH-GOD-ALL-THINGS-ARE-POSSIBLE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-with-god-all-things-are-possible-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/qR9PXhZr/SKU20240413-063708-WITH-GOD-ALL-THINGS-ARE-POSSIBLE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-dont-need-therapy-i-just-need-more-books-bumper-sticker,6pcs(5IN) I Don't Need Therapy I Just Need More Books Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063709,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/kg1hvRBH/SKU20240413-063709-I-DONT-NEED-THERAPY-I-JUST-NEED-MORE-BOOKS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-dont-need-therapy-i-just-need-more-books-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/7ZWm2vR8/SKU20240413-063709-I-DONT-NEED-THERAPY-I-JUST-NEED-MORE-BOOKS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-dont-need-therapy-i-just-need-more-books-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/FHd0wYT8/SKU20240413-063709-I-DONT-NEED-THERAPY-I-JUST-NEED-MORE-BOOKS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-lifes-better-with-coffee--a-husky-bumper-sticker,6pcs(5IN) life's better with coffee & A Husky Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063710,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/cL0rB6Vf/SKU20240413-063710-LIFES-BETTER-WITH-COFFEE-A-HUSKY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-lifes-better-with-coffee--a-husky-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/sgjgZqhc/SKU20240413-063710-LIFES-BETTER-WITH-COFFEE-A-HUSKY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-lifes-better-with-coffee--a-husky-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Dy2TCswf/SKU20240413-063710-LIFES-BETTER-WITH-COFFEE-A-HUSKY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-well-well-well-if-it-isnt-the-consequences-of-my-own-actions-bumper-sticker,"6pcs(5IN) Well, Well, Well, If It Isn't The Consequences of My Own Actions Bumper Sticker",6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063711,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/nLmgVchw/SKU20240413-063711-WELL-WELL-WELL-IF-IT-ISNT-THE-CONSEQUENCES-OF-MY-OWN-ACTIONS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-well-well-well-if-it-isnt-the-consequences-of-my-own-actions-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ydBQVm5k/SKU20240413-063711-WELL-WELL-WELL-IF-IT-ISNT-THE-CONSEQUENCES-OF-MY-OWN-ACTIONS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-well-well-well-if-it-isnt-the-consequences-of-my-own-actions-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/rmnSv5L6/SKU20240413-063711-WELL-WELL-WELL-IF-IT-ISNT-THE-CONSEQUENCES-OF-MY-OWN-ACTIONS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-data-or-it-didnt-happen-bumper-sticker,6pcs(5IN) Data Or It Didn't Happen Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063712,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/cLSX7MxT/SKU20240413-063712-DATA-OR-IT-DIDNT-HAPPEN-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-data-or-it-didnt-happen-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/RFHHbyGt/SKU20240413-063712-DATA-OR-IT-DIDNT-HAPPEN-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-data-or-it-didnt-happen-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/cLz6yTvB/SKU20240413-063712-DATA-OR-IT-DIDNT-HAPPEN-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-everyone-was-thinking-it-i-just-said-it-bumper-sticker,6pcs(5IN) Everyone was Thinking It I Just Said It Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063713,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/4dPgZN8R/SKU20240413-063713-EVERYONE-WAS-THINKING-IT-I-JUST-SAID-IT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-everyone-was-thinking-it-i-just-said-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/j2BkYprr/SKU20240413-063713-EVERYONE-WAS-THINKING-IT-I-JUST-SAID-IT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-everyone-was-thinking-it-i-just-said-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/qRx3TyVB/SKU20240413-063713-EVERYONE-WAS-THINKING-IT-I-JUST-SAID-IT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-its-ok-not-to-believe-bumper-sticker,6pcs(5IN) It's Ok Not to Believe Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063714,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/JnYRZzjc/SKU20240413-063714-ITS-OK-NOT-TO-BELIEVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-its-ok-not-to-believe-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/j2VtZkkL/SKU20240413-063714-ITS-OK-NOT-TO-BELIEVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-its-ok-not-to-believe-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/dVSM5xhw/SKU20240413-063714-ITS-OK-NOT-TO-BELIEVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-underestimate-me-that-will-be-fun-bumper-sticker,6pcs(5IN) Underestimate Me That Will Be Fun Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063715,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/MGb7Wh18/SKU20240413-063715-UNDERESTIMATE-ME-THAT-WILL-BE-FUN-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-underestimate-me-that-will-be-fun-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/8zgfjZpk/SKU20240413-063715-UNDERESTIMATE-ME-THAT-WILL-BE-FUN-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-underestimate-me-that-will-be-fun-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/c4BttQrQ/SKU20240413-063715-UNDERESTIMATE-ME-THAT-WILL-BE-FUN-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-sarcasm-is-strong-with-this-one-bumper-sticker,6pcs(5IN) The Sarcasm is Strong with This One Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063716,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/gkgkP4xB/SKU20240413-063716-THE-SARCASM-IS-STRONG-WITH-THIS-ONE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-the-sarcasm-is-strong-with-this-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Y2fQQcPG/SKU20240413-063716-THE-SARCASM-IS-STRONG-WITH-THIS-ONE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-sarcasm-is-strong-with-this-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/nVjhtq4H/SKU20240413-063716-THE-SARCASM-IS-STRONG-WITH-THIS-ONE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-mermaid-off-duty-bumper-sticker,6pcs(5IN) Mermaid Off Duty Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063717,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/bJ0LGZbd/SKU20240413-063717-MERMAID-OFF-DUTY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-mermaid-off-duty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/J4F3zNgP/SKU20240413-063717-MERMAID-OFF-DUTY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-mermaid-off-duty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/QdkMysp1/SKU20240413-063717-MERMAID-OFF-DUTY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-camping-and-dogs-make-me-happy-bumper-sticker,6pcs(5IN) Camping and Dogs Make Me Happy Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063718,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/8CfTVSvZ/SKU20240413-063718-CAMPING-AND-DOGS-MAKE-ME-HAPPY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-camping-and-dogs-make-me-happy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DZYQ410v/SKU20240413-063718-CAMPING-AND-DOGS-MAKE-ME-HAPPY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-camping-and-dogs-make-me-happy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/6pwRg01P/SKU20240413-063718-CAMPING-AND-DOGS-MAKE-ME-HAPPY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-one-more-page-wont-kill-me-bumper-sticker,6pcs(5IN) One More Page Won't Kill Me Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063719,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/zXk3b10d/SKU20240413-063719-ONE-MORE-PAGE-WONT-KILL-ME-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-one-more-page-wont-kill-me-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/L60K0CX9/SKU20240413-063719-ONE-MORE-PAGE-WONT-KILL-ME-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-one-more-page-wont-kill-me-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/vmYKY5Dq/SKU20240413-063719-ONE-MORE-PAGE-WONT-KILL-ME-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-you-met-my-mom-youd-understand-bumper-sticker,6pcs(5IN) if you Met my Mom you'd Understand Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063720,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/KzyR3vSH/SKU20240413-063720-IF-YOU-MET-MY-MOM-YOUD-UNDERSTAND-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-you-met-my-mom-youd-understand-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/0NNqtTGy/SKU20240413-063720-IF-YOU-MET-MY-MOM-YOUD-UNDERSTAND-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-you-met-my-mom-youd-understand-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/GhMKF6pQ/SKU20240413-063720-IF-YOU-MET-MY-MOM-YOUD-UNDERSTAND-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-blessed-by-god-spoiled-by-my-husband-protected-by-both-bumper-sticker,6pcs(5IN) Blessed by God Spoiled by My Husband Protected by Both Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063721,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/76fJyQ4x/SKU20240413-063721-BLESSED-BY-GOD-SPOILED-BY-MY-HUSBAND-PROTECTED-BY-BOTH-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-blessed-by-god-spoiled-by-my-husband-protected-by-both-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/L5md1GsS/SKU20240413-063721-BLESSED-BY-GOD-SPOILED-BY-MY-HUSBAND-PROTECTED-BY-BOTH-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-blessed-by-god-spoiled-by-my-husband-protected-by-both-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Bn9TBs02/SKU20240413-063721-BLESSED-BY-GOD-SPOILED-BY-MY-HUSBAND-PROTECTED-BY-BOTH-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-ill-bet-you-a-new-car-that-i-can-brake-faster-than-you-can-bumper-sticker,6pcs(5IN) I'll bet you a new car that I can brake faster than you can Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063722,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/MHsWKzmN/SKU20240413-063722-ILL-BET-YOU-A-NEW-CAR-THAT-I-CAN-BRAKE-FASTER-THAN-YOU-CAN-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-ill-bet-you-a-new-car-that-i-can-brake-faster-than-you-can-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kXQ5bdXV/SKU20240413-063722-ILL-BET-YOU-A-NEW-CAR-THAT-I-CAN-BRAKE-FASTER-THAN-YOU-CAN-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-ill-bet-you-a-new-car-that-i-can-brake-faster-than-you-can-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kGtBZ6mw/SKU20240413-063722-ILL-BET-YOU-A-NEW-CAR-THAT-I-CAN-BRAKE-FASTER-THAN-YOU-CAN-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-closer-you-get-the-slower-i-drive-bumper-sticker,6pcs(5IN) The Closer You get The Slower I Drive Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063723,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/hjmXZQgs/SKU20240413-063723-THE-CLOSER-YOU-GET-THE-SLOWER-I-DRIVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-the-closer-you-get-the-slower-i-drive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/MGQZzk4K/SKU20240413-063723-THE-CLOSER-YOU-GET-THE-SLOWER-I-DRIVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-closer-you-get-the-slower-i-drive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/4yFjKyHC/SKU20240413-063723-THE-CLOSER-YOU-GET-THE-SLOWER-I-DRIVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-oh-the-overwhelming-neverending-reckless-love-of-god-bumper-sticker,6pcs(5IN) Oh The Overwhelming Never-Ending Reckless Love of God Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063724,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/jjg13CvD/SKU20240413-063724-OH-THE-OVERWHELMING-NEVER-ENDING-RECKLESS-LOVE-OF-GOD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-oh-the-overwhelming-neverending-reckless-love-of-god-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kgDKF4V1/SKU20240413-063724-OH-THE-OVERWHELMING-NEVER-ENDING-RECKLESS-LOVE-OF-GOD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-oh-the-overwhelming-neverending-reckless-love-of-god-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/yNjK1VjK/SKU20240413-063724-OH-THE-OVERWHELMING-NEVER-ENDING-RECKLESS-LOVE-OF-GOD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-faith-over-everything-bumper-sticker,6pcs(5IN) Faith Over Everything Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_063725,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/ncKpRYmM/SKU20240413-063725-FAITH-OVER-EVERYTHING-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
