Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
6pcs5in-i-do-it-for-the-girls-and-the-gays-thats-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/zGs7rG82/SKU20240413-174659-I-DO-IT-FOR-THE-GIRLS-AND-THE-GAYS-THATS-IT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-do-it-for-the-girls-and-the-gays-thats-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/vHDtxVmS/SKU20240413-174659-I-DO-IT-FOR-THE-GIRLS-AND-THE-GAYS-THATS-IT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-rise-by-lifting-others-bumper-sticker,6pcs(5IN) We Rise By Lifting Others Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174700,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/mknMymrp/SKU20240413-174700-WE-RISE-BY-LIFTING-OTHERS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-we-rise-by-lifting-others-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/C1PfwcbM/SKU20240413-174700-WE-RISE-BY-LIFTING-OTHERS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-rise-by-lifting-others-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/x12GxFRB/SKU20240413-174700-WE-RISE-BY-LIFTING-OTHERS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-were-adults-when-did-that-happen-and-how-do-we-make-it-stop-bumper-sticker,6pcs(5IN) We're Adults. When did That Happen? and How do we Make it Stop? Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174701,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/G2HvT0LT/SKU20240413-174701-WERE-ADULTS-WHEN-DID-THAT-HAPPEN-AND-HOW-DO-WE-MAKE-IT-STOP-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-were-adults-when-did-that-happen-and-how-do-we-make-it-stop-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/13s6cVRQ/SKU20240413-174701-WERE-ADULTS-WHEN-DID-THAT-HAPPEN-AND-HOW-DO-WE-MAKE-IT-STOP-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-were-adults-when-did-that-happen-and-how-do-we-make-it-stop-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/FF07WFBs/SKU20240413-174701-WERE-ADULTS-WHEN-DID-THAT-HAPPEN-AND-HOW-DO-WE-MAKE-IT-STOP-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-its-a-joke-not-a-dick-dont-take-it-so-hard-bumper-sticker,"6pcs(5IN) It's A Joke, Not A DIck, Don't Take It So Hard! Bumper Sticker",6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174702,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/SRGQysB6/SKU20240413-174702-ITS-A-JOKE-NOT-A-DICK-DONT-TAKE-IT-SO-HARD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-its-a-joke-not-a-dick-dont-take-it-so-hard-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/mr7vxqfM/SKU20240413-174702-ITS-A-JOKE-NOT-A-DICK-DONT-TAKE-IT-SO-HARD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-its-a-joke-not-a-dick-dont-take-it-so-hard-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/KjWq3rhx/SKU20240413-174702-ITS-A-JOKE-NOT-A-DICK-DONT-TAKE-IT-SO-HARD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-things-we-do-today-will-be-tomorrows-news-bumper-sticker,6pcs(5IN) The Things we do Today Will be Tomorrow's News Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174703,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/DzhCGwHJ/SKU20240413-174703-THE-THINGS-WE-DO-TODAY-WILL-BE-TOMORROWS-NEWS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-the-things-we-do-today-will-be-tomorrows-news-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/6q8zK22S/SKU20240413-174703-THE-THINGS-WE-DO-TODAY-WILL-BE-TOMORROWS-NEWS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-things-we-do-today-will-be-tomorrows-news-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/TPk4XXNK/SKU20240413-174703-THE-THINGS-WE-DO-TODAY-WILL-BE-TOMORROWS-NEWS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-you-dont-leap-youll-never-know-what-it-is-like-to-bumper-sticker,6pcs(5IN) If You Don't Leap You'll Never Know What It is Like to Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174704,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/cJ5XbB6Y/SKU20240413-174704-IF-YOU-DONT-LEAP-YOULL-NEVER-KNOW-WHAT-IT-IS-LIKE-TO-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-you-dont-leap-youll-never-know-what-it-is-like-to-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/tJGdKSb1/SKU20240413-174704-IF-YOU-DONT-LEAP-YOULL-NEVER-KNOW-WHAT-IT-IS-LIKE-TO-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-you-dont-leap-youll-never-know-what-it-is-like-to-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DfQ1WcFg/SKU20240413-174704-IF-YOU-DONT-LEAP-YOULL-NEVER-KNOW-WHAT-IT-IS-LIKE-TO-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-do-not-take-life-too-seriously-you-will-never-get-out-of-it-alive-bumper-sticker,6pcs(5IN) Do Not Take Life Too Seriously. You Will Never Get Out of It Alive Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174705,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/g2xwKy91/SKU20240413-174705-DO-NOT-TAKE-LIFE-TOO-SERIOUSLY-YOU-WILL-NEVER-GET-OUT-OF-IT-ALIVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-do-not-take-life-too-seriously-you-will-never-get-out-of-it-alive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/mg1D9bCs/SKU20240413-174705-DO-NOT-TAKE-LIFE-TOO-SERIOUSLY-YOU-WILL-NEVER-GET-OUT-OF-IT-ALIVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-do-not-take-life-too-seriously-you-will-never-get-out-of-it-alive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/9Q9mMLHX/SKU20240413-174705-DO-NOT-TAKE-LIFE-TOO-SERIOUSLY-YOU-WILL-NEVER-GET-OUT-OF-IT-ALIVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-keep-calm-and-let-it-be-bumper-sticker,6pcs(5IN) Keep Calm and Let It Be Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174706,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/L6cSrjYc/SKU20240413-174706-KEEP-CALM-AND-LET-IT-BE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-keep-calm-and-let-it-be-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/85zghH96/SKU20240413-174706-KEEP-CALM-AND-LET-IT-BE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-keep-calm-and-let-it-be-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/q7Q9MKqM/SKU20240413-174706-KEEP-CALM-AND-LET-IT-BE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-didnt-do-it-bumper-sticker,6pcs(5IN) I Didn't Do It Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174707,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/G3BhVLgs/SKU20240413-174707-I-DIDNT-DO-IT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-didnt-do-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/RFW9kddz/SKU20240413-174707-I-DIDNT-DO-IT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-didnt-do-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/vBVk7NXD/SKU20240413-174707-I-DIDNT-DO-IT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-do-what-is-right-not-what-is-easy-bumper-sticker,6pcs(5IN) Do What is Right Not What is Easy Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174708,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/FzvWys7n/SKU20240413-174708-DO-WHAT-IS-RIGHT-NOT-WHAT-IS-EASY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-do-what-is-right-not-what-is-easy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/XqnLZHzR/SKU20240413-174708-DO-WHAT-IS-RIGHT-NOT-WHAT-IS-EASY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-do-what-is-right-not-what-is-easy-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/267FfdS2/SKU20240413-174708-DO-WHAT-IS-RIGHT-NOT-WHAT-IS-EASY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-not-racist-i-dont-like-biden-either-bumper-sticker,6pcs(5IN) I'm Not Racist I Don't Like Biden Either Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174709,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/rmjWH8fH/SKU20240413-174709-IM-NOT-RACIST-I-DONT-LIKE-BIDEN-EITHER-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-im-not-racist-i-dont-like-biden-either-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DZp0smj7/SKU20240413-174709-IM-NOT-RACIST-I-DONT-LIKE-BIDEN-EITHER-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-not-racist-i-dont-like-biden-either-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/7Zr6SFVJ/SKU20240413-174709-IM-NOT-RACIST-I-DONT-LIKE-BIDEN-EITHER-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-biden-are-you-regret-your-vote-yet-bumper-sticker,6pcs(5IN) BIDEN! Are You Regret your vote Yet? Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174710,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/QCW8TmKq/SKU20240413-174710-BIDEN-ARE-YOU-REGRET-YOUR-VOTE-YET-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-biden-are-you-regret-your-vote-yet-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/g2KZjcW2/SKU20240413-174710-BIDEN-ARE-YOU-REGRET-YOUR-VOTE-YET-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-biden-are-you-regret-your-vote-yet-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/qMstDBgx/SKU20240413-174710-BIDEN-ARE-YOU-REGRET-YOUR-VOTE-YET-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-can-do-better-bumper-sticker,6pcs(5IN) We Can Do Better Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174711,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/1R644R01/SKU20240413-174711-WE-CAN-DO-BETTER-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-we-can-do-better-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/v8WHbqMQ/SKU20240413-174711-WE-CAN-DO-BETTER-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-can-do-better-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/90phTkFZ/SKU20240413-174711-WE-CAN-DO-BETTER-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-dont-let-the-pony-tail-fool-you-bumper-sticker,6pcs(5IN) Don't Let The Pony Tail Fool You Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174712,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/4dvkk0cq/SKU20240413-174712-DONT-LET-THE-PONY-TAIL-FOOL-YOU-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-dont-let-the-pony-tail-fool-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ydHtPTGP/SKU20240413-174712-DONT-LET-THE-PONY-TAIL-FOOL-YOU-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-dont-let-the-pony-tail-fool-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/YSwdKCx2/SKU20240413-174712-DONT-LET-THE-PONY-TAIL-FOOL-YOU-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-go-ahead-make-my-day-bumper-sticker,"6pcs(5IN) Go Ahead, Make My Day Bumper Sticker",6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174713,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/jjK43ksL/SKU20240413-174713-GO-AHEAD-MAKE-MY-DAY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-go-ahead-make-my-day-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/TYDjdX1K/SKU20240413-174713-GO-AHEAD-MAKE-MY-DAY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-go-ahead-make-my-day-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/KjL5HXg3/SKU20240413-174713-GO-AHEAD-MAKE-MY-DAY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-it-gets-worse-before-it-gets-worse-bumper-sticker,6pcs(5IN) It Gets Worse Before It Gets Worse Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174714,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/7ZqNmWPb/SKU20240413-174714-IT-GETS-WORSE-BEFORE-IT-GETS-WORSE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-it-gets-worse-before-it-gets-worse-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Gp5J33Fs/SKU20240413-174714-IT-GETS-WORSE-BEFORE-IT-GETS-WORSE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-it-gets-worse-before-it-gets-worse-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/yYymgyhK/SKU20240413-174714-IT-GETS-WORSE-BEFORE-IT-GETS-WORSE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-dont-hate-me-cause-im-a-little-cooler-bumper-sticker,6pcs(5IN) Don'T Hate Me Cause I'M A Little Cooler Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174715,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/nLyjwXKT/SKU20240413-174715-DONT-HATE-ME-CAUSE-IM-A-LITTLE-COOLER-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-dont-hate-me-cause-im-a-little-cooler-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Pf4J137S/SKU20240413-174715-DONT-HATE-ME-CAUSE-IM-A-LITTLE-COOLER-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-dont-hate-me-cause-im-a-little-cooler-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/g08kjNRq/SKU20240413-174715-DONT-HATE-ME-CAUSE-IM-A-LITTLE-COOLER-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-high-class-white-trash-bumper-sticker,6pcs(5IN) HIGH CLASS WHITE TRASH Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174716,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/qRQr6Y7n/SKU20240413-174716-HIGH-CLASS-WHITE-TRASH-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-high-class-white-trash-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/rwWLNzmq/SKU20240413-174716-HIGH-CLASS-WHITE-TRASH-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-high-class-white-trash-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/05BRg7K8/SKU20240413-174716-HIGH-CLASS-WHITE-TRASH-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-warning-i-am-about-to-do-something-stupid-bumper-sticker,6pcs(5IN) WARNING! I AM ABOUT TO DO SOMETHING STUPID Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174717,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/mkcnZ61T/SKU20240413-174717-WARNING-I-AM-ABOUT-TO-DO-SOMETHING-STUPID-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-warning-i-am-about-to-do-something-stupid-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/6pVmQZq4/SKU20240413-174717-WARNING-I-AM-ABOUT-TO-DO-SOMETHING-STUPID-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-warning-i-am-about-to-do-something-stupid-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/gJjS4BD3/SKU20240413-174717-WARNING-I-AM-ABOUT-TO-DO-SOMETHING-STUPID-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-boys-like-it-topless-and-dirty-bumper-sticker,6pcs(5IN) Boys Like IT Topless and Dirty Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174718,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/523WRTwr/SKU20240413-174718-BOYS-LIKE-IT-TOPLESS-AND-DIRTY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-boys-like-it-topless-and-dirty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/yNdtrd6J/SKU20240413-174718-BOYS-LIKE-IT-TOPLESS-AND-DIRTY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-boys-like-it-topless-and-dirty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/NjNPTc8Q/SKU20240413-174718-BOYS-LIKE-IT-TOPLESS-AND-DIRTY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-bringing-sexy-back-bumper-sticker,6pcs(5IN) I'm Bringing Sexy Back Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240413_174719,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/sf9m7zyb/SKU20240413-174719-IM-BRINGING-SEXY-BACK-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
