Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
6pcs5in-i-will-not-be-stopped-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DyQrJzq1/SKU20240412-193204-I-WILL-NOT-BE-STOPPED-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-will-not-be-stopped-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/8cJygg3t/SKU20240412-193204-I-WILL-NOT-BE-STOPPED-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-id-rather-be-funny-than-pretty-bumper-sticker,6pcs(5IN) I'd Rather Be Funny Than Pretty Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193205,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/x8pcHW1D/SKU20240412-193205-ID-RATHER-BE-FUNNY-THAN-PRETTY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-id-rather-be-funny-than-pretty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/fRrpF5Jz/SKU20240412-193205-ID-RATHER-BE-FUNNY-THAN-PRETTY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-id-rather-be-funny-than-pretty-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Znm5NJSM/SKU20240412-193205-ID-RATHER-BE-FUNNY-THAN-PRETTY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-my-mouth-doesnt-say-it-my-face-sure-will-bumper-sticker,6pcs(5IN) If My Mouth Doesn't Say It my face sure will Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193206,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/43rzrH6H/SKU20240412-193206-IF-MY-MOUTH-DOESNT-SAY-IT-MY-FACE-SURE-WILL-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-my-mouth-doesnt-say-it-my-face-sure-will-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/vH32CXc1/SKU20240412-193206-IF-MY-MOUTH-DOESNT-SAY-IT-MY-FACE-SURE-WILL-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-my-mouth-doesnt-say-it-my-face-sure-will-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/D0fdgkQx/SKU20240412-193206-IF-MY-MOUTH-DOESNT-SAY-IT-MY-FACE-SURE-WILL-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-pray-more-worry-less-bumper-sticker,6pcs(5IN) Pray More Worry Less Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193207,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/yNzRjCs0/SKU20240412-193207-PRAY-MORE-WORRY-LESS-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-pray-more-worry-less-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/WzQz4040/SKU20240412-193207-PRAY-MORE-WORRY-LESS-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-pray-more-worry-less-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/7Y002Lyq/SKU20240412-193207-PRAY-MORE-WORRY-LESS-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-focus-on-the-good-bumper-sticker,6pcs(5IN) Focus On The Good Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193208,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/LXgnFy9m/SKU20240412-193208-FOCUS-ON-THE-GOOD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-focus-on-the-good-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/13Wtnx49/SKU20240412-193208-FOCUS-ON-THE-GOOD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-focus-on-the-good-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/zv552p3t/SKU20240412-193208-FOCUS-ON-THE-GOOD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-not-snarky-im-selectively-potite-bumper-sticker,6pcs(5IN) I'm Not Snarky I'm selectively potite Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193209,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/sgBFcbwf/SKU20240412-193209-IM-NOT-SNARKY-IM-SELECTIVELY-POTITE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-im-not-snarky-im-selectively-potite-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/HWSPhBJr/SKU20240412-193209-IM-NOT-SNARKY-IM-SELECTIVELY-POTITE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-not-snarky-im-selectively-potite-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ZKBjDZtQ/SKU20240412-193209-IM-NOT-SNARKY-IM-SELECTIVELY-POTITE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-my-clothes-do-not-determine-my-consent-bumper-sticker,6pcs(5IN) My Clothes Do Not Determine My Consent Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193210,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/WpDfx00S/SKU20240412-193210-MY-CLOTHES-DO-NOT-DETERMINE-MY-CONSENT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-my-clothes-do-not-determine-my-consent-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/hjmT1478/SKU20240412-193210-MY-CLOTHES-DO-NOT-DETERMINE-MY-CONSENT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-my-clothes-do-not-determine-my-consent-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/1tDVNWLJ/SKU20240412-193210-MY-CLOTHES-DO-NOT-DETERMINE-MY-CONSENT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-why-overthink-when-you-can-overdrink-bumper-sticker,6pcs(5IN) Why Overthink When You Can Overdrink Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193211,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/LXS6Gmb3/SKU20240412-193211-WHY-OVERTHINK-WHEN-YOU-CAN-OVERDRINK-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-why-overthink-when-you-can-overdrink-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/t4PbbLPS/SKU20240412-193211-WHY-OVERTHINK-WHEN-YOU-CAN-OVERDRINK-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-why-overthink-when-you-can-overdrink-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/XYKPQ39b/SKU20240412-193211-WHY-OVERTHINK-WHEN-YOU-CAN-OVERDRINK-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-sleep-deprived-but-still-alive-bumper-sticker,6pcs(5IN) Sleep Deprived But Still Alive Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193212,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/Jn9wSx0V/SKU20240412-193212-SLEEP-DEPRIVED-BUT-STILL-ALIVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-sleep-deprived-but-still-alive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/02nWwZvk/SKU20240412-193212-SLEEP-DEPRIVED-BUT-STILL-ALIVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-sleep-deprived-but-still-alive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/fyKKYW62/SKU20240412-193212-SLEEP-DEPRIVED-BUT-STILL-ALIVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-sorry-did-i-roll-my-eyes-out-loud-bumper-sticker,6pcs(5IN) I'm Sorry Did I Roll My Eyes Out Loud? Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193213,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/bJ0HjNNy/SKU20240412-193213-IM-SORRY-DID-I-ROLL-MY-EYES-OUT-LOUD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-im-sorry-did-i-roll-my-eyes-out-loud-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/RVp1mY9H/SKU20240412-193213-IM-SORRY-DID-I-ROLL-MY-EYES-OUT-LOUD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-sorry-did-i-roll-my-eyes-out-loud-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/MTtMDcpQ/SKU20240412-193213-IM-SORRY-DID-I-ROLL-MY-EYES-OUT-LOUD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-weird-is-a-side-effect-of-being-awesome-bumper-sticker,6pcs(5IN) weird is a Side Effect of Being Awesome Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193214,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/ZqH5kGzk/SKU20240412-193214-WEIRD-IS-A-SIDE-EFFECT-OF-BEING-AWESOME-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-weird-is-a-side-effect-of-being-awesome-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/X7gjyMXr/SKU20240412-193214-WEIRD-IS-A-SIDE-EFFECT-OF-BEING-AWESOME-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-weird-is-a-side-effect-of-being-awesome-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/WzW5QbXD/SKU20240412-193214-WEIRD-IS-A-SIDE-EFFECT-OF-BEING-AWESOME-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-dont-burn-bridges-i-just-loosen-the-bolts-a-little-bit-each-day-bumper-sticker,6pcs(5IN) I Don't Burn Bridges i just loosen the bolts a little bit each day Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193215,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/D0XWKxcq/SKU20240412-193215-I-DONT-BURN-BRIDGES-I-JUST-LOOSEN-THE-BOLTS-A-LITTLE-BIT-EACH-DAY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-dont-burn-bridges-i-just-loosen-the-bolts-a-little-bit-each-day-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/wvh3B0PH/SKU20240412-193215-I-DONT-BURN-BRIDGES-I-JUST-LOOSEN-THE-BOLTS-A-LITTLE-BIT-EACH-DAY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-dont-burn-bridges-i-just-loosen-the-bolts-a-little-bit-each-day-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/W3CRQvS1/SKU20240412-193215-I-DONT-BURN-BRIDGES-I-JUST-LOOSEN-THE-BOLTS-A-LITTLE-BIT-EACH-DAY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-make-yourself-a-priority-bumper-sticker,6pcs(5IN) Make Yourself A Priority Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193216,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/mrWPWvXV/SKU20240412-193216-MAKE-YOURSELF-A-PRIORITY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-make-yourself-a-priority-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/mDxJwwrP/SKU20240412-193216-MAKE-YOURSELF-A-PRIORITY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-make-yourself-a-priority-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/FzSjxy7H/SKU20240412-193216-MAKE-YOURSELF-A-PRIORITY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-being-an-adulting-is-out-of-my-price-range-right-now-bumper-sticker,6pcs(5IN) being an Adulting is Out of My Price Range right now Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193217,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/bNM7rpj0/SKU20240412-193217-BEING-AN-ADULTING-IS-OUT-OF-MY-PRICE-RANGE-RIGHT-NOW-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-being-an-adulting-is-out-of-my-price-range-right-now-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Vkhn2Znk/SKU20240412-193217-BEING-AN-ADULTING-IS-OUT-OF-MY-PRICE-RANGE-RIGHT-NOW-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-being-an-adulting-is-out-of-my-price-range-right-now-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/wxSv8KbP/SKU20240412-193217-BEING-AN-ADULTING-IS-OUT-OF-MY-PRICE-RANGE-RIGHT-NOW-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-allergic-to-stupidity-i-brea-out-in-sarcasm-bumper-sticker,6pcs(5IN) I'm Allergic to Stupidity i brea out in sarcasm Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193218,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/2yH7ykb4/SKU20240412-193218-IM-ALLERGIC-TO-STUPIDITY-I-BREA-OUT-IN-SARCASM-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-im-allergic-to-stupidity-i-brea-out-in-sarcasm-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/fRvmRWGk/SKU20240412-193218-IM-ALLERGIC-TO-STUPIDITY-I-BREA-OUT-IN-SARCASM-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-im-allergic-to-stupidity-i-brea-out-in-sarcasm-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/yxf2Kz7G/SKU20240412-193218-IM-ALLERGIC-TO-STUPIDITY-I-BREA-OUT-IN-SARCASM-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-its-too-loud-youre-too-old-bumper-sticker,6pcs(5IN) If It's Too Loud You're Too Old Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193219,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/3J12Kx5N/SKU20240412-193219-IF-ITS-TOO-LOUD-YOURE-TOO-OLD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-its-too-loud-youre-too-old-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kgNzM8M8/SKU20240412-193219-IF-ITS-TOO-LOUD-YOURE-TOO-OLD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-its-too-loud-youre-too-old-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/FRbV3bqg/SKU20240412-193219-IF-ITS-TOO-LOUD-YOURE-TOO-OLD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-sometimes-i-just-have-to-let-god-fix-it-bumper-sticker,6pcs(5IN) sometimes i just have to Let God Fix It Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193220,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/hvWPWTPw/SKU20240412-193220-SOMETIMES-I-JUST-HAVE-TO-LET-GOD-FIX-IT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-sometimes-i-just-have-to-let-god-fix-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/k45WRrQ9/SKU20240412-193220-SOMETIMES-I-JUST-HAVE-TO-LET-GOD-FIX-IT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-sometimes-i-just-have-to-let-god-fix-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/m2TF6zpk/SKU20240412-193220-SOMETIMES-I-JUST-HAVE-TO-LET-GOD-FIX-IT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-mud-makes-me-horny-bumper-sticker,6pcs(5IN) Mud Makes Me Horny Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193221,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/Gp3CWrwk/SKU20240412-193221-MUD-MAKES-ME-HORNY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-mud-makes-me-horny-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Bv2KVT38/SKU20240412-193221-MUD-MAKES-ME-HORNY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-mud-makes-me-horny-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kggCZqdW/SKU20240412-193221-MUD-MAKES-ME-HORNY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-hang-up-and-drive-bumper-sticker,6pcs(5IN) Hang Up and Drive Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193222,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/d3hdnzVF/SKU20240412-193222-HANG-UP-AND-DRIVE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-hang-up-and-drive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/1XF0skhH/SKU20240412-193222-HANG-UP-AND-DRIVE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-hang-up-and-drive-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/RCj5dKP5/SKU20240412-193222-HANG-UP-AND-DRIVE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-have-no-actual-authority-bumper-sticker,6pcs(5IN) we have no actual authority Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193223,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/TPyJtL7F/SKU20240412-193223-WE-HAVE-NO-ACTUAL-AUTHORITY-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-we-have-no-actual-authority-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/Kvzk7Xss/SKU20240412-193223-WE-HAVE-NO-ACTUAL-AUTHORITY-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-we-have-no-actual-authority-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/d3019dnT/SKU20240412-193223-WE-HAVE-NO-ACTUAL-AUTHORITY-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-for-who-could-ever-learn-to-love-beast-bumper-sticker,6pcs(5IN) for who could ever learn to love beast Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_193224,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/65265BPw/SKU20240412-193224-FOR-WHO-COULD-EVER-LEARN-TO-LOVE-BEAST-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-for-who-could-ever-learn-to-love-beast-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/nzrbRkbZ/SKU20240412-193224-FOR-WHO-COULD-EVER-LEARN-TO-LOVE-BEAST-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
