SKU,Name1,Name2
SKU20240412_193312_CHILD WITH AUTISM ON BOARD,CHILD WITH,AUTISM ON BOARD
SKU20240412_193313_CHILD WITH AUTISM ON CAR,CHILD WITH,AUTISM ON CAR
SKU20240412_193314_PLEASE BE PATIENT CHILD WITH AUTISM ON BOARD,PLEASE BE PATIENT CHILD,WITH AUTISM ON BOARD
SKU20240412_193315_PLEASE BE PATIENT CHILD WITH AUTISM ON CAR,PLEASE BE PATIENT CHILD,WITH AUTISM ON CAR
SKU20240412_193316_IM CONFUSED BABY IN A TOPLESS BAR,I'M CONFUSED BABY,IN A TOPLESS BAR
SKU20240412_193317_DONT ASK TO BORROW MY TOOL AND I WONT ASK BORROW YOUR GIRLFRIEND,DON'T ASK TO BORROW MY TOOL AND I,WON'T ASK BORROW YOUR GIRLFRIEND
SKU20240412_193318_I AM MY BROTHERS KEEPER,I AM MY,BROTHERS KEEPER
SKU20240412_193319_ONLY YOU CAN PREVENT WORK BEATINGS,ONLY YOU CAN,PREVENT WORK BEATINGS
SKU20240412_193320_DREAMS DONT WORK UNLESS YOU DO,DREAMS DON'T WORK,UNLESS YOU DO
SKU20240412_193321_YOU ARE LOVED NO MATTER HOW YOU FEEL,YOU ARE LOVED NO,MATTER HOW YOU FEEL
SKU20240412_193322_WHAT YOU EGG HE STABS HIM,WHAT YOU EGG?,HE STABS HIM.
SKU20240412_193323_BE CURIOUS NOT JUDGMENTAL,BE CURIOUS NOT,JUDGMENTAL
SKU20240412_193324_QUIET THE MIND AND THE SOUL WILL SPEAK,QUIET THE MIND AND,THE SOUL WILL SPEAK
SKU20240412_193325_FIND JOY IN THE JOURNEY,FIND JOY IN,THE JOURNEY
SKU20240412_193326_LIVE EVERY MOMENT LAUGH EVERY DAY LOVE BEYOND WORDS,"LIVE EVERY MOMENT, LAUGH","EVERY DAY, LOVE BEYOND WORDS"
SKU20240412_193327_TOGETHER WE CAN DREAM BELIEVE LEAD ACHIEVE,TOGETHER WE CAN DREAM,BELIEVE LEAD ACHIEVE
SKU20240412_193328_IN A WORLD WHERE YOU CAN BE ANYTHING BE KIND,IN A WORLD WHERE YOU CAN,BE ANYTHING BE KIND
SKU20240412_193329_BE THE PERSION YOU WANT TO WORK WITH,BE THE PERSION YOU,WANT TO WORK WITH
SKU20240412_193330_NEVERTHELESS SHE PERSISTED,NEVERTHELESS,SHE PERSISTED
SKU20240412_193331_MAY YOU HAVE THE CONFIDENCE OF A MEDIOCRE WHITE MAN,MAY YOU HAVE THE CONFIDENCE,OF A MEDIOCRE WHITE MAN
SKU20240412_193332_DONT STOP UNTIL YOURE PROUD,DON'T STOP UNTIL,YOU'RE PROUD
SKU20240412_193333_YOU CAN HAVE RESULTS OR EXCUSES NOT BOTH,YOU CAN HAVE RESULTS,OR EXCUSES NOT BOTH
SKU20240412_193334_YOUR ONLY LIMIT IS YOU,YOUR ONLY,LIMIT IS YOU
SKU20240412_193335_EVERY FAMILY HAS A STORY WELCOME TO OURS,EVERY FAMILY HAS A,STORY. WELCOME TO OURS
SKU20240412_193336_YOU NEVER FAIL UNTIL YOU STOP TRYING,YOU NEVER FAIL UNTIL,YOU STOP TRYING
SKU20240412_193337_TASTE AND SEE THAT THE LORD IS GOOD,TASTE AND SEE THAT,THE LORD IS GOOD
SKU20240412_193338_WE CANT CONTROL THE WINDS BUT WE CAN ADJUST OUR SAILS,WE CAN'T CONTROL THE WINDS,BUT WE CAN ADJUST OUR SAILS
SKU20240412_193339_BE KIND OF A BITCH,BE KIND OF,A BITCH
SKU20240412_193340_GIVE IT TO GOD AND GO TO SLEEP,GIVE IT TO GOD,AND GO TO SLEEP
SKU20240412_193341_I AM A BAD INFLUENCE BUT FUN,I AM A BAD,INFLUENCE BUT FUN
SKU20240412_193342_I DONT GIVE A DUCK,I DON'T GIVE,A DUCK!!
SKU20240412_193343_LIFE IS A JOURNEY ENJOY THE RIDE,LIFE IS A JOURNEY,ENJOY THE RIDE
SKU20240412_193344_CLEVERLY DISGUISED AS A RESPONSIBLE ADULT,CLEVERLY DISGUISED AS,A RESPONSIBLE ADULT
SKU20240412_193345_NO GUTS NO GLORY,NO GUTS NO,GLORY
SKU20240412_193346_FREE HUGS JUST KIDDING DONT TOUCH ME,FREE HUGS JUST,KIDDING DON'T TOUCH ME
SKU20240412_193347_FAITH CAN MOVE MOUNTAINS,FAITH CAN MOVE,MOUNTAINS
SKU20240412_193348_HOME IS WHEREVER IM WITH YOU,HOME IS WHEREVER,I'M WITH YOU
SKU20240412_193349_THE MAP ON MY HEAD LEADS TO YOU,THE MAP ON MY,HEAD LEADS TO YOU
SKU20240412_193350_IF YOU LOVE PEACE ALL WILL WELL,IF YOU LOVE PEACE,ALL WILL WELL
SKU20240412_193351_I LAUGHED SO HARD TEARS RAN DOWN MY LEGS,I LAUGHED SO HARD,TEARS RAN DOWN MY LEGS
SKU20240412_193352_I READ BANNED BOOKS,I READ,BANNED BOOKS
SKU20240412_193353_BE THE CHANGE YOU WANT TO SEE IN THE WORLD,BE THE CHANGE YOU WANT,TO SEE IN THE WORLD
SKU20240412_193354_MY DOG IS SMARTER THAN THE PRESIDENT,MY DOG IS SMARTER,THAN THE PRESIDENT
SKU20240412_193355_SHE GOT MAD HUSTLE AND A DOPE SOUL,SHE GOT MAD HUSTLE,AND A DOPE SOUL
SKU20240412_193356_SURE YOU CAN TRUST THE GOVERNMENT JUST ASK A NATIVE AMERICAN,SURE YOU CAN TRUST THE,GOVERNMENT JUST ASK A NATIVE AMERICAN
SKU20240412_193357_SOCIAL ANXIETY INTENSIFIES,SOCIAL ANXIETY,INTENSIFIES
SKU20240412_193358_AMERICA LOVE IT OR LEAVE IT,AMERICA LOVE IT,OR LEAVE IT
SKU20240412_193359_BE HAPPY AND SMILE,BE HAPPY,AND SMILE
SKU20240412_193400_PLEASE BE PATIENT TEEN DRIVER,PLEASE BE,PATIENT TEEN DRIVER
SKU20240412_193401_SHOW ME YOUR PAPERS,SHOW ME,YOUR PAPERS
SKU20240412_193402_JUST THE TIP I PROMISE,JUST THE TIP,I PROMISE
SKU20240412_193404_I LOVE MY AMERICAN BULLDOG,I LOVE MY,AMERICAN BULLDOG
SKU20240412_193405_LIVING THE HIGH LIFE,LIVING THE,HIGH LIFE
SKU20240412_193406_YOU CANT FIX STUPID,YOU CAN'T,FIX STUPID
SKU20240412_193407_I FEEL IT COMING,I FEEL IT,COMING
SKU20240412_193408_TODAY YOURE YOU AND THATS ENOUGH,TODAY YOU'RE YOU,AND THAT'S ENOUGH
SKU20240412_193409_IM MOSTLY PEACE LOVE AND LIGHT AND A LITTLE GO FUCK YOURSELF,"I'M MOSTLY PEACE, LOVE AND LIGHT",AND A LITTLE GO FUCK YOURSELF
SKU20240412_193410_DIFFICULT ROADS OFTEN LEAD TO BEAUTIFUL DESTINATIONS,DIFFICULT ROADS OFTEN LEAD,TO BEAUTIFUL DESTINATIONS
SKU20240412_193411_YOU WILL BE FOUND,YOU WILL,BE FOUND
SKU20240412_193412_EASILY DISTRACTED BY DOGS,EASILY,DISTRACTED BY DOGS
SKU20240412_193413_WHAT YOU FOCUS ON GROWS,WHAT YOU,FOCUS ON GROWS
SKU20240412_193414_MY HUSBAND AND I LOVE YOGA,MY HUSBAND AND,I LOVE YOGA
SKU20240412_193415_DONT TELL ME HOW TO DO MY JOB,DON'T TELL ME HOW,TO DO MY JOB
SKU20240412_193416_RELAX NOTHING IS UNDER CONTROL,RELAX NOTHING IS,UNDER CONTROL
SKU20240412_193417_YOU MISS 100% OF THE SHOTS YOU DONT TAKE,YOU MISS 100% OF THE,SHOTS YOU DON'T TAKE
SKU20240412_193418_BEWARE OF WELL JUST BEWARE,BEWARE OF WELL,JUST BEWARE
SKU20240412_193419_GET OFF MY TAIL,GET OFF,MY TAIL
SKU20240412_193420_REMEMBER IF WE GET CAUGHT YOURE DEAF AND I DONT SPEAK ENGLISH,REMEMBER IF WE GET CAUGHT YOU'RE,DEAF AND I DON'T SPEAK ENGLISH
SKU20240412_193421_I DONT SUFFER FROM INSANITY I ENJOY EVERY MINUTE OF IT,I DON'T SUFFER FROM INSANITY,I ENJOY EVERY MINUTE OF IT
SKU20240412_193422_LITTLE PIG LET ME IN,LITTLE PIG,LET ME IN
SKU20240412_193423_I LOVE COAL MINERS,I LOVE COAL,MINERS
SKU20240412_193424_DOG INSIDE IN CASE OF FIRE PLEASE SAVE OUR DOG,DOG INSIDE IN CASE OF,FIRE PLEASE SAVE OUR DOG
SKU20240412_193425_I HAVENT SEEN DEMOCRATS THIS MAD SINE WE FREED THEIR SLAVES,I HAVEN'T SEEN DEMOCRATS THIS,MAD SINE WE FREED THEIR SLAVES
SKU20240412_193426_ELECT A CLOWN EXPECT A CIRCUS,ELECT A CLOWN,EXPECT A CIRCUS
SKU20240412_193427_IF THIS FLAG OFFENDS ILL HELP PACK,IF THIS FLAG,OFFENDS I'LL HELP PACK
SKU20240412_193428_NO BABY ON BOARD ITS OKAY TO CRASH IN TO ME,NO BABY ON BOARD IT'S,OKAY TO CRASH IN TO ME
SKU20240412_193429_IM NOT LOST IM EXPLORING,I'M NOT LOST,I'M EXPLORING
SKU20240412_193430_TRUTH IS THE NEW HATE SPEECH,TRUTH IS THE NEW,HATE SPEECH
SKU20240412_193431_IM A CHILD NOT A CHOICE,I'M A CHILD,NOT A CHOICE
SKU20240412_193432_I AM NOT YOUR BABY DADDY,I AM NOT YOUR,BABY DADDY
SKU20240412_193433_PROUD GRANDMA OF A US SOLDIER,PROUD GRANDMA OF,A US SOLDIER
SKU20240412_193434_YOU MAY ALL GO TO HELL ILL GO TO TEXAS,YOU MAY ALL GO TO,HELL I'LL GO TO TEXAS
SKU20240412_193435_APPEAL TO HEAVEN,APPEAL TO,HEAVEN
SKU20240412_193436_HEAVEN HAS A WALL - HELL HAS OPEN BORDERS,HEAVEN HAS A WALL -,HELL HAS OPEN BORDERS
SKU20240412_193437_PROUD BROTHER OF AN AIRMAN,PROUD BROTHER,OF AN AIRMAN
