Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
6pcs5in-get-in-loser-were-going-shopping-bumper-sticker,6pcs(5IN) Get In Loser We'Re Going Shopping Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175347,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/4xxP85WW/SKU20240412-175347-GET-IN-LOSER-WERE-GOING-SHOPPING-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-get-in-loser-were-going-shopping-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/MTmjJkTV/SKU20240412-175347-GET-IN-LOSER-WERE-GOING-SHOPPING-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-get-in-loser-were-going-shopping-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/FRCNLGCw/SKU20240412-175347-GET-IN-LOSER-WERE-GOING-SHOPPING-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-be-still-and-know-that-i-am-god-bumper-sticker,6pcs(5IN) Be Still and Know That I am God Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175348,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/NFhYDLYx/SKU20240412-175348-BE-STILL-AND-KNOW-THAT-I-AM-GOD-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-be-still-and-know-that-i-am-god-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/4xyMKsR4/SKU20240412-175348-BE-STILL-AND-KNOW-THAT-I-AM-GOD-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-be-still-and-know-that-i-am-god-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/yxrm2qQn/SKU20240412-175348-BE-STILL-AND-KNOW-THAT-I-AM-GOD-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-guns-dont-kill-people-people-kill-people-bumper-sticker,"6pcs(5IN) Guns Don'T Kill People, People Kill People Bumper Sticker",6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175349,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/J7gBwQ7T/SKU20240412-175349-GUNS-DONT-KILL-PEOPLE-PEOPLE-KILL-PEOPLE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-guns-dont-kill-people-people-kill-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/B6jHD7QK/SKU20240412-175349-GUNS-DONT-KILL-PEOPLE-PEOPLE-KILL-PEOPLE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-guns-dont-kill-people-people-kill-people-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/T3kK9jsq/SKU20240412-175349-GUNS-DONT-KILL-PEOPLE-PEOPLE-KILL-PEOPLE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-focus-on-the-process-and-results-will-come-bumper-sticker,6pcs(5IN) Focus On The Process And Results Will Come Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175350,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/HLyTyQ1L/SKU20240412-175350-FOCUS-ON-THE-PROCESS-AND-RESULTS-WILL-COME-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-focus-on-the-process-and-results-will-come-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/tTbGnwzr/SKU20240412-175350-FOCUS-ON-THE-PROCESS-AND-RESULTS-WILL-COME-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-focus-on-the-process-and-results-will-come-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/PqkRSZ8J/SKU20240412-175350-FOCUS-ON-THE-PROCESS-AND-RESULTS-WILL-COME-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-nobody-cares-work-harder-bumper-sticker,6pcs(5IN) Nobody Cares Work Harder Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175351,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/rp89d9r1/SKU20240412-175351-NOBODY-CARES-WORK-HARDER-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-nobody-cares-work-harder-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/RZmYRKtF/SKU20240412-175351-NOBODY-CARES-WORK-HARDER-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-nobody-cares-work-harder-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/BZcHFFJN/SKU20240412-175351-NOBODY-CARES-WORK-HARDER-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-youre-going-through-hell-keep-going-bumper-sticker,6pcs(5IN) If You're Going Through Hell Keep Going Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175352,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/d34hx81Y/SKU20240412-175352-IF-YOURE-GOING-THROUGH-HELL-KEEP-GOING-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-youre-going-through-hell-keep-going-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/nV0MZGF8/SKU20240412-175352-IF-YOURE-GOING-THROUGH-HELL-KEEP-GOING-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-youre-going-through-hell-keep-going-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/mgMbcYsg/SKU20240412-175352-IF-YOURE-GOING-THROUGH-HELL-KEEP-GOING-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-force-is-strong-with-this-one-bumper-sticker,6pcs(5IN) The Force is Strong with This One Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175353,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/0NPqbhnV/SKU20240412-175353-THE-FORCE-IS-STRONG-WITH-THIS-ONE-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-the-force-is-strong-with-this-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/CdTQ9f6c/SKU20240412-175353-THE-FORCE-IS-STRONG-WITH-THIS-ONE-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-the-force-is-strong-with-this-one-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/m2W4vcMx/SKU20240412-175353-THE-FORCE-IS-STRONG-WITH-THIS-ONE-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-when-i-am-afraid-i-put-my-trust-in-you-bumper-sticker,6pcs(5IN) When I Am Afraid I Put My Trust in You Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175354,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/bvs4D8bH/SKU20240412-175354-WHEN-I-AM-AFRAID-I-PUT-MY-TRUST-IN-YOU-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-when-i-am-afraid-i-put-my-trust-in-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/ht35qwwJ/SKU20240412-175354-WHEN-I-AM-AFRAID-I-PUT-MY-TRUST-IN-YOU-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-when-i-am-afraid-i-put-my-trust-in-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/kgDTws47/SKU20240412-175354-WHEN-I-AM-AFRAID-I-PUT-MY-TRUST-IN-YOU-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-faith-it-till-you-make-it-bumper-sticker,6pcs(5IN) Faith It Till You Make It Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175355,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/W1JMhHzq/SKU20240412-175355-FAITH-IT-TILL-YOU-MAKE-IT-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-faith-it-till-you-make-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/90RfJsvG/SKU20240412-175355-FAITH-IT-TILL-YOU-MAKE-IT-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-faith-it-till-you-make-it-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DwB8fQd4/SKU20240412-175355-FAITH-IT-TILL-YOU-MAKE-IT-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-the-stars-were-made-to-worship-so-will-i-bumper-sticker,6pcs(5IN) If The Stars were Made to Worship So Will I Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175356,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/k5S3Yq4M/SKU20240412-175356-IF-THE-STARS-WERE-MADE-TO-WORSHIP-SO-WILL-I-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-if-the-stars-were-made-to-worship-so-will-i-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/2yK0fLcs/SKU20240412-175356-IF-THE-STARS-WERE-MADE-TO-WORSHIP-SO-WILL-I-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-if-the-stars-were-made-to-worship-so-will-i-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/sX1SC6k2/SKU20240412-175356-IF-THE-STARS-WERE-MADE-TO-WORSHIP-SO-WILL-I-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-love-you-to-the-moon-and-back-bumper-sticker,6pcs(5IN) I Love You to The Moon and Back Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175357,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/cJCBMBsf/SKU20240412-175357-I-LOVE-YOU-TO-THE-MOON-AND-BACK-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-love-you-to-the-moon-and-back-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/KYtvWdvb/SKU20240412-175357-I-LOVE-YOU-TO-THE-MOON-AND-BACK-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-love-you-to-the-moon-and-back-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/dVyq7zCC/SKU20240412-175357-I-LOVE-YOU-TO-THE-MOON-AND-BACK-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-stab-people-for-a-living-bumper-sticker,6pcs(5IN) I Stab People for A Living Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175358,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/rs0HnLMC/SKU20240412-175358-I-STAB-PEOPLE-FOR-A-LIVING-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-stab-people-for-a-living-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/NGXqk1Fh/SKU20240412-175358-I-STAB-PEOPLE-FOR-A-LIVING-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-stab-people-for-a-living-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/DycNx5KN/SKU20240412-175358-I-STAB-PEOPLE-FOR-A-LIVING-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-will-stab-you-bumper-sticker,6pcs(5IN) I Will Stab You Bumper Sticker,6Pcs Vinyl decal stickers (5(in) x 1.67(in) x 0.03(in) each pack),Chansenchine,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Bumper Stickers",,,TRUE,Title,Default Title,,,,,SKU20240412_175359,0.0,shopify,50,continue,manual,13.00,16.00,TRUE,TRUE,,https://i.postimg.cc/FHM035BX/SKU20240412-175359-I-WILL-STAB-YOU-copy.jpg,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,TRUE,,,active
6pcs5in-i-will-stab-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/bY5rs05K/SKU20240412-175359-I-WILL-STAB-YOU-copy.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pcs5in-i-will-stab-you-bumper-sticker,,,,,,,,,,,,,,,,,,,,,,,,,https://i.postimg.cc/VLBNDyvc/SKU20240412-175359-I-WILL-STAB-YOU-copy.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
